"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","tss.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","tjur.valid_mean","cor.valid_mean","tss.valid_mean"
401,0.8,0.2,0.75,0.25,0.002,1,0.1,"relu",0.2,0.3,0.537670330521395,-31.1432867869382,0.000390398014753808,1.00067821373605,0.000119812417995154,0.0548957052910958,0.73297352435721,0.513281018098746,-8.09158459219944,0.000118281688631456,1.00028138566431,4.1868224216711e-05,0.0190041157439556,0.728883052863709
112,0.6,0.2,0.75,0.75,0.001,1,0.1,"relu",0,0.6,0.552274298386476,-38.4328157938426,0.000354057149582152,1.00051413537696,0.000183666772285646,0.075504389969419,0.606660725431354,0.51309964372739,-9.68832737984858,6.50620266741032e-05,1.00010735476482,3.69676922829145e-05,0.0182651587341662,0.604721858296056
797,1,0,0.75,0,0.002,1,0.1,"relu",0.3,0.2,0.536558906896654,-31.1449723410507,0.000313520442072452,1.00054565787364,9.6012751310609e-05,0.0519996709362867,0.732960828798515,0.513067937267015,-8.09148697935059,0.0001067921563051,1.00022738691754,3.45930710751155e-05,0.0151170439414121,0.728878703844335
901,0.8,0.4,0.75,0.5,0.002,1,0.1,"relu",0.2,0.4,0.558707909090849,-31.1311794186659,0.000892670260585284,1.00127614245956,0.000291248430501422,0.0826034536895213,0.733043411699038,0.513030516091465,-8.09032405181424,0.000287503368025329,1.00037057675284,0.000118961211847774,0.0164817041690959,0.728918543604245
834,0.8,0,1,0.25,0.002,1,0.2,"relu",0.8,0,0.532508606169466,-31.1453423048253,0.000297844131381948,1.00051853574153,9.04785358141197e-05,0.0464433929136144,0.732949533474144,0.512814508313751,-8.09132527752606,7.51492326306229e-05,1.00011605161732,2.04615108507455e-05,0.0116202385308086,0.728868394091968
113,0.8,0.6,0.75,0.5,0.001,2,0.1,"relu",0.8,1,0.544666149389547,-31.2512663429459,0.000233629965283651,1.00035661706487,7.68267179788798e-05,0.0597951867949219,0.72309481682099,0.512813938565143,-8.04548657694482,8.82751814432276e-05,1.00012828095791,3.79299046787755e-05,0.0220510131155644,0.719494458804633
835,1,0.2,1,0,0.001,2,0.2,"relu",0,0.2,0.504217953397571,-38.0857295399292,2.49725962270088e-05,1.00002276652564,9.36115578698332e-06,0.0104946428317299,0.610342055398314,0.512808062059625,-9.60319772540348,1.96714947210481e-05,1.00004642617565,1.72065889368282e-05,0.0146029403753239,0.608374511395217
372,0.8,0.8,0.75,0,0.002,2,0.1,"relu",0.8,1,0.524723276453236,-31.1554078052618,0.000170329420702156,1.0002818850369,5.12978104163843e-05,0.0333614836061805,0.738083008245865,0.51273474265882,-8.09685954736932,4.03389967160156e-05,1.00006430972788,2.09013961145721e-05,0.0142837346681328,0.734095984241157
385,1,0,1,0,0.002,2,0.2,"relu",0.8,0.9,0.523876885307303,-31.1480042089327,0.000184672827147773,1.00032132567902,5.63784141173067e-05,0.0320855054088664,0.733046987286538,0.512454792726996,-8.09367692671913,9.17837210906245e-05,1.00018468126943,3.81531793417029e-05,0.0202233085858255,0.728958342352526
949,0.8,0.6,0.5,0.25,0.001,1,0.1,"relu",0.7,0.2,0.558907439461602,-31.2513038110714,0.000684544691432851,1.00078043400653,0.000246294781410129,0.081322131557046,0.722042633529423,0.51216540461855,-8.04830176538985,0.000274410833184184,1.00029616756468,0.000125753050298596,0.0122898923648537,0.718347485492132
763,0.4,0.6,0.75,0.25,0.002,1,0.2,"relu",0.7,0.8,0.530226028842647,-31.1514016644929,0.000368193138008863,1.00062645893234,0.000115275015714124,0.04869907783078,0.730369745830429,0.512084667319781,-8.07746246470138,7.511616160654e-05,1.00016393085801,3.77541438101977e-05,0.0101334144420683,0.726349953547414
97,1,0.4,0.75,0,0.001,2,0.2,"relu",1,0.8,0.536264749275971,-31.2541595374731,0.000146482875537329,1.00024850277085,4.77677403715192e-05,0.0492868486643694,0.722448414769474,0.512059510094594,-8.05037991018554,6.14726603011222e-05,1.00009049334282,1.9278447807922e-05,0.016243287800078,0.718777540345932
141,0.2,0.2,1,0,0.002,2,0.2,"relu",0.5,0,0.517912027987521,-31.202460941516,0.00012908257178712,1.00020200633343,4.26234397620365e-05,0.0252444127105384,0.726405574184336,0.511984799009406,-8.06869376057968,6.67288938714752e-05,1.00012652947839,2.99864615174828e-05,0.0113076324639904,0.722523068141177
740,0.6,0.8,0.75,0.5,0.001,1,0.2,"relu",0.6,1,0.542443339521932,-31.2672444717179,0.000270251835192088,1.00045298025443,8.74064859624504e-05,0.0660804174845197,0.722449324706968,0.511978460258777,-8.04495031548345,8.22586142318223e-05,1.00013821891409,3.24711058164737e-05,0.0207992788491597,0.718882909003277
89,0.8,0,0.5,0,0.002,2,0.2,"relu",0,0.2,0.521464782449259,-33.9917500532785,0.000173462703610668,1.00023948730109,7.3815991159994e-05,0.0339019806946673,0.666778188864129,0.511972185366086,-8.65177013777295,5.54532416496241e-05,1.00008695815459,3.40655086052865e-05,0.0149877087306912,0.663690049650211
693,0.8,0.8,0.5,0,0.002,1,0.1,"relu",0.4,0.7,0.548001992182974,-31.148934420524,0.000474881069620398,1.00082476790628,0.000146062510446183,0.0677058659094809,0.730617014596655,0.511804212438682,-8.07796254125683,0.000112797534927155,1.00016347145394,4.88460257612762e-05,0.0132141228812672,0.726594815354906
140,0.8,0.2,0.75,0.25,0.002,2,0.2,"relu",0.1,0.9,0.529929538001634,-31.1808891796757,0.000224556283703413,1.00042041046509,6.23936668203517e-05,0.0366587159740368,0.741305202589321,0.511403856260699,-8.09719596143833,0.000103202778230672,1.00020661950724,3.93034072882581e-05,0.019620397444571,0.737438104033319
342,0.8,0.8,0.75,0,0.002,1,0.2,"relu",0.9,0.9,0.532453276771486,-31.1456888950369,0.000301547866081175,1.00048076104808,9.58868805033463e-05,0.0485810133723366,0.732352274998131,0.511346387121887,-8.08730665548428,0.000106196663599985,1.0001834381556,3.67646867625358e-05,0.0163259472812884,0.728285795220032
963,0.4,0.4,0.75,0,0.002,1,0.1,"relu",0.4,0.1,0.538598843776655,-31.1454754877495,0.000354467879351495,1.00065650965029,0.000104923217680292,0.0548694399405014,0.732381125218114,0.511329922690917,-8.08591397343351,8.8166937612371e-05,1.00016243703942,2.77925639299373e-05,0.00890000922938234,0.728321989643706
471,1,0.4,1,0,0.001,1,0.1,"relu",0.8,0.7,0.529035157191523,-31.2645206145737,0.000120675454248033,1.00020958317672,3.87912794033916e-05,0.0417226000809282,0.721999934254742,0.511260146706134,-8.05014116487377,2.37760797751332e-05,1.00005491205543,1.13417737957656e-05,0.00651684619016904,0.718343431080496
106,0.6,0,1,0.5,0.002,1,0.1,"relu",1,1,0.543868336681245,-31.1459983812213,0.000422996145248463,1.00076346691929,0.000122821109489976,0.060077668094352,0.737339137181486,0.511211244954676,-8.09366924007192,8.70668550082591e-05,1.00019189801671,2.66641878565904e-05,0.00798888695276023,0.733328361388384
645,0.8,0.2,0.75,0.25,0.002,1,0.2,"relu",0.4,1,0.540212320122613,-31.1698967974373,0.000373214962864789,1.0006701390321,0.000105346114295737,0.0578640825969113,0.740506938614863,0.511105195825342,-8.10138187117993,0.000103461697619332,1.00015818572869,3.69875967649228e-05,0.011651574373301,0.736567612680397
420,0.8,0.6,1,0,0.001,2,0.1,"relu",0.3,0.3,0.525445213395178,-31.2552725229876,9.16031358133163e-05,1.00015867037392,2.93301374114327e-05,0.0342912377857982,0.722447570821031,0.511057448876305,-8.05058940349237,3.2348738547946e-05,1.00004591319716,1.29159017215355e-05,0.0152651341062047,0.718780940136829
295,0.4,0,1,0,0.002,1,0.1,"relu",0.7,0.7,0.524154868002407,-31.1472712678505,0.00020028952369737,1.00033256006276,6.35287241413922e-05,0.0357288787868753,0.732951310871639,0.510911322703014,-8.09184018984963,5.59810263654771e-05,1.00013731712347,2.07346578606768e-05,0.0127156792459456,0.728869951871422
63,0.8,0.6,1,0.25,0.002,1,0.1,"relu",0.3,1,0.524908999947789,-31.1860203812222,0.000227426637026261,1.00044704912228,6.12735549301672e-05,0.035355876233377,0.741619070437811,0.510703817955667,-8.10546094279492,7.78215874316135e-05,1.00017105728736,2.0921436282821e-05,0.0110875778035218,0.737705798086849
58,0.8,0.6,0.75,0.25,0.001,2,0.1,"relu",0.4,0.5,0.533439922784464,-31.2536361323384,0.000159552892189049,1.00024049379231,5.31696387225956e-05,0.0470451484749812,0.722456706263079,0.510670057859635,-8.05044270051136,5.43744995401304e-05,1.00004400140555,1.86463269326076e-05,0.0164442454079026,0.718784432503644
454,0.2,0.8,0.5,0,0.001,1,0.1,"relu",0,0,0.521194857407864,-32.3408670445216,0.000112224928365353,1.00022624999851,2.23552504231509e-05,0.0312176658346873,0.763729964158988,0.51040432828154,-8.48973465284506,2.09581709885265e-05,1.00001285796428,8.68884317434402e-06,0.0173552690519848,0.760032968268202
722,0.8,0.8,1,0.25,0.001,1,0.1,"relu",0.5,0.9,0.529543652346681,-31.2699938538902,0.000135631661665133,1.000223368581,4.43609194054445e-05,0.0435206139395547,0.721802218397398,0.510337629828147,-8.05006881327601,4.154996739611e-05,1.00008346664745,1.90408274053143e-05,0.0112378092234831,0.718164743077286
437,0.8,0.2,0.75,0.5,0.001,1,0.1,"relu",1,1,0.550868116718821,-31.2605995704881,0.000288677499049668,1.00049573401303,9.26433468539079e-05,0.0726816633673191,0.722518656294109,0.510298750556976,-8.0458294361643,7.53008474705355e-05,1.0001439788951,3.01842314896889e-05,0.0142631439735161,0.718916046954519
998,0.8,0.8,1,0,0.001,1,0.1,"relu",1,0.5,0.518764548726941,-31.3667060147267,9.62136934755677e-05,1.00017294624292,3.19870585546626e-05,0.0287206550020198,0.716203564325128,0.510173505600553,-8.08499190709081,3.24351836225927e-05,1.00008148845242,1.40759804622069e-05,0.0101529979635111,0.712383956402499
794,0.4,0.2,0.75,0.25,0.002,1,0.1,"relu",0.2,0,0.540934246414345,-31.1429304811584,0.000407415343176257,1.00069720878144,0.00012493361619487,0.0569355611200156,0.732968096646179,0.510168946848402,-8.09129740248772,0.000125218797899273,1.0002545610668,4.59040288516239e-05,0.0110272073962441,0.728876346026353
960,0.6,0.6,1,0,0.002,2,0.1,"relu",0.6,0.9,0.519540786608207,-31.1481690812476,0.000152716481067237,1.000232474573,4.99041924874031e-05,0.0279539854325876,0.73309585294616,0.510142636257847,-8.09341568469206,9.48472814877643e-05,1.00013291272397,3.79245787649367e-05,0.0209737786352049,0.729013806852931
268,0.6,0.8,0.75,0.25,0.002,1,0.2,"relu",0.1,0.5,0.539050286720166,-31.1513546063173,0.000375150624501347,1.00065823883552,0.000115948683079334,0.0568818387291673,0.73092336774426,0.509986940163705,-8.07720491703819,9.1071735560353e-05,1.00015985083317,4.25578333228966e-05,0.0116321134331581,0.726929042036257
677,0.6,0,0.75,0.5,0.001,1,0.2,"relu",0.8,0.4,0.552622421394912,-31.2545797222333,0.000553283409910261,1.00067160158931,0.000194518790985544,0.0744140218306207,0.722030041675086,0.509834760966836,-8.04865585687395,0.00021219729851528,1.00021898996918,9.16793572058194e-05,0.0170040736456689,0.718346629484859
886,0.2,0,1,0,0.002,2,0.2,"relu",0.7,0.9,0.522241018569465,-31.1531690610438,0.000154383856780507,1.00024520490443,4.96968227134679e-05,0.0282965445523934,0.731098975547457,0.509784588530819,-8.08089299470115,7.07991701755671e-05,1.00012546808056,2.71665675292066e-05,0.0143442215387775,0.727069183229487
879,0.4,0,0.5,0,0.001,2,0.1,"relu",0.8,0.7,0.54916511680687,-31.2528750327546,0.00020830407574981,1.0003192762203,6.8749999673993e-05,0.0628457107556875,0.722449030868936,0.509764461145521,-8.0502347292175,7.1501114470287e-05,1.00009332294773,2.96775404739717e-05,0.0176835939849617,0.718778024712304
490,0.4,1,0.75,0.75,0.002,1,0.1,"relu",0,0.4,0.532083214986431,-34.5155013302417,0.00101537484320274,1.00270638456016,0.000199948235200914,0.0421869680049543,0.780438087809023,0.509758928714207,-9.12513440192176,0.00020397125788725,1.00063784048016,9.07278524271122e-05,0.0182849218524612,0.777305090773793
316,1,0.6,0.5,0,0.002,1,0.2,"relu",0.6,0.4,0.547298060582096,-31.1409080072761,0.000504791998916363,1.00087417407381,0.000152952643678123,0.0680612480141944,0.732971900343199,0.509478853605438,-8.09119533152548,0.000143356905550386,1.00026886849363,5.75460288589098e-05,0.0140014197453684,0.728877469573196
395,0.8,0.8,1,0.25,0.001,2,0.2,"relu",0.2,0.6,0.526242644833333,-31.3865930180969,0.000104570343381432,1.00016235862961,3.56519275779692e-05,0.0334064517382546,0.716719707467281,0.509470851200864,-8.06739473014379,5.60719003652026e-05,1.00009128112398,2.23131385957527e-05,0.0159956025598745,0.713152250204695
331,0.4,0.2,1,0.5,0.002,1,0.2,"relu",0.8,0.4,0.540816067928741,-31.1424980503529,0.000427734537719201,1.00074059551152,0.000130475563126353,0.0588025700840687,0.732964089885482,0.509435669812758,-8.09126692949635,0.000114839796397488,1.00018337076664,3.9366864520438e-05,0.0147224652684032,0.728872351421725
215,0.8,0.2,1,0.25,0.001,2,0.2,"relu",0.9,0.9,0.526140465615976,-31.2552409135198,0.00011066696632509,1.00016305843256,3.69692782675607e-05,0.0367702208564058,0.7224056750898,0.509246429010645,-8.05093092671698,4.40777009927799e-05,1.00005214891353,1.66416860117371e-05,0.0141782220820383,0.718734205071022
946,0.8,0.6,0.75,0.5,0.002,1,0.2,"relu",0,0,0.526356765242162,-34.0246376988516,0.000237135888328854,1.00038272436279,9.99862487747461e-05,0.0390436990626949,0.666402497924767,0.509228638446574,-8.64870668900553,2.52020459724094e-05,1.00009744983742,1.6490075539912e-05,0.00402115555592312,0.66354640691984
552,0.4,0.6,1,0.5,0.002,1,0.1,"relu",1,0.9,0.541516403149758,-31.2250023729397,0.000451306784524852,1.00075269406196,0.000146445829850435,0.0618118040325053,0.724563579241662,0.509197921512662,-8.0691208044458,7.84058807906772e-05,1.00013767051404,3.45902459002547e-05,0.00774260809395329,0.720690957902841
918,1,0.6,0.5,0.5,0.002,1,0.2,"relu",0,0.7,0.539787538755758,-34.0211081407743,0.000440638296448849,1.0007095700803,0.000183316359328559,0.057207161537633,0.666343776605547,0.509055107696352,-8.65624567333089,7.48005845935985e-05,1.00011332925943,3.93834212809749e-05,0.00980198106417348,0.663328152562002
824,0.4,0.2,0.75,0,0.002,1,0.2,"relu",0.7,0.5,0.535148866789628,-31.1444009790633,0.000341382242288684,1.00060074665155,0.000103807776591765,0.0522329115364491,0.732956091417213,0.509024181239145,-8.09132450681246,0.000110842582718368,1.00018837925903,4.00515851202789e-05,0.0111666537101833,0.728869151403286
948,0.2,0.2,1,0.25,0.001,1,0.1,"relu",0,0.8,0.51718136252469,-38.4453534528958,6.34101347994024e-05,1.00009434398987,3.3645594910203e-05,0.0273357613700133,0.606562299489012,0.50901029070032,-9.69001475214209,1.89675428619903e-05,1.00002823520324,9.3297913753643e-06,0.0103979139124621,0.604658734430787
609,0.8,0.2,1,0.25,0.002,1,0.1,"relu",0.2,1,0.527664728728906,-31.2100909395892,0.000241071131951682,1.00043065321544,6.76356557844777e-05,0.0386269525983976,0.743406343911878,0.508583752186704,-8.1129103429689,6.17073581323875e-05,1.00017625994378,1.93632785296354e-05,0.00291103454400286,0.73952460005587
640,0.2,0,0.75,0,0.002,2,0.2,"relu",0.7,1,0.523933612004953,-31.1579067864798,0.000177228792681264,1.00031422295265,5.15130245647804e-05,0.0305639194704423,0.73849585611154,0.508102883290671,-8.09710344463394,7.44083332662524e-05,1.00010787901085,3.51189768012415e-05,0.0151418448494588,0.734528867357756
579,1,0.6,1,0.5,0.002,1,0.1,"relu",0.7,0.8,0.54684905380174,-31.141404400732,0.000485006024219728,1.00085976610892,0.000146069819617387,0.0675551123653789,0.732978905210762,0.508066513739431,-8.09176129545359,6.90569908900878e-05,1.00011116634245,3.54687305880212e-05,0.00754902424510112,0.728883344075408
41,0.8,0,0.75,0.75,0.002,1,0.2,"relu",0,0.8,0.555803914174531,-34.0679735539175,0.000692000711323854,1.00107412519328,0.000292963596216501,0.0772237118542253,0.665409953486151,0.507820145620854,-8.66342356349544,6.85517982413705e-05,1.0000904252764,3.51183602020654e-05,0.00475776119106556,0.662481131005118
922,0.6,0,1,0.5,0.001,1,0.1,"relu",0,0.2,0.526588079240502,-38.4692335146975,9.73603000228357e-05,1.00014439304711,5.11587491028866e-05,0.0358904740961713,0.606308415032763,0.507636347720999,-9.69611685281278,9.6902872134395e-07,0.999989421248196,-8.57755631228781e-07,0.00545304884454605,0.604403067445179
358,0.4,0.4,0.5,0,0.001,1,0.2,"relu",0.7,0.7,0.545207952426057,-31.2620056047936,0.000238469372318712,1.00039546996166,7.81038031630533e-05,0.0656038196101028,0.721999881068303,0.50761769553692,-8.05002676947334,5.21615334613343e-05,1.00007557071126,1.98789118936052e-05,0.0102145228137078,0.718332643593484
336,0.6,0.6,0.75,0,0.002,1,0.2,"relu",0.2,0.8,0.529417606841275,-31.1428435919173,0.000295769306913974,1.00051115381752,8.97921068014751e-05,0.0438949766935416,0.734101034603621,0.507566730745677,-8.08644842200961,5.73555000131784e-05,1.00012615210114,2.49776482002509e-05,0.00853376123177983,0.730108453248817
723,1,0.2,1,0.25,0.001,1,0.1,"relu",1,0.6,0.536072341408605,-31.2643772511341,0.000155416329298565,1.00026632399221,5.05676826482465e-05,0.0503067699816999,0.721977293311094,0.507540855301837,-8.0499600828058,4.76201436518059e-05,1.00009429614701,1.48342372152948e-05,0.0105556503737802,0.718320356376398
52,1,0.2,1,0.25,0.002,1,0.1,"relu",0.1,0.7,0.535723450650811,-31.1456227768976,0.000280634365188691,1.00052868988474,8.00556454746683e-05,0.047372399843142,0.736148621754191,0.50733260060418,-8.0836546458936,5.19809126943122e-05,1.0001351901755,1.2217425107603e-05,0.00623650779511464,0.732225915422149
291,0.8,0.6,1,0,0.002,2,0.1,"relu",0.6,0,0.53107236143228,-31.1478048943837,0.000190949022552733,1.0003256414026,5.85348391154895e-05,0.0384403988190904,0.733027050430314,0.506365445694444,-8.09329913516323,7.20423014702798e-05,1.00010844108377,3.1708930286935e-05,0.0118130221864743,0.728941992744597
821,0.6,0.4,1,0,0.001,1,0.1,"relu",0.3,0,0.523882156611509,-31.2649953549376,0.000105063051466841,1.00016641005077,3.47426213228033e-05,0.0371567896619657,0.721988016681009,0.506114258160105,-8.05027360526203,7.50123725917916e-06,1.00004321449413,4.54208084059885e-06,8.2692644410228e-05,0.718330811197371
597,0.6,0.6,1,0.25,0.002,1,0.2,"relu",0.3,1,0.522809985722116,-31.1862702120791,0.000210425983809654,1.00039093191482,5.97731338816478e-05,0.03626427218118,0.741648512584144,0.506085069349688,-8.10520662363386,0.000100946531635669,1.00021416537219,3.2809088033581e-05,0.0122288797627297,0.737741800159085
98,1,0.4,0.75,0.25,0.002,1,0.1,"relu",0.9,0.5,0.541738078406929,-31.142962436062,0.000406409192646055,1.0007030737936,0.00012381424342948,0.0596035422346879,0.732963765731038,0.505855229026315,-8.09147817117417,9.98588805146884e-05,1.00022106266729,4.00054360589424e-05,0.00790409216086069,0.728872488862235
622,0.4,0,1,0,0.001,2,0.2,"relu",0.1,0.2,0.52658680098885,-31.2556709680023,8.62133438641294e-05,1.0001615087957,2.72086508809031e-05,0.0315437214775837,0.722419121806265,0.505668420931911,-8.05139559950308,2.57775285958665e-05,1.0000558149472,1.01308923127692e-05,0.00908738704507571,0.718745278127758
500,0.6,0.6,0.25,0.25,0.001,1,0.2,"relu",0,0.1,0.552197838796652,-38.4667918991335,0.000461482545897609,1.00061470346523,0.000228147782039105,0.0737711036888601,0.606298684830054,0.505601101113354,-9.70126096389661,-6.37125002711814e-06,1.00003721876104,7.08687077126762e-06,0.00938120370799196,0.604248725624544
